ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR_X,LINEAR_Y,LINEAR_Z,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time  ,Date
-16.1091,-1.68335,-7.36896,-4.57808,-8.16841,2.91354,-12.92397,5.04225,-14.98319,2.56322,0.40363,-1.49988,3268,34.288,-14.748,-35.396,166.742,56.403,57.527,5,45.0265,,,,NaN,,,,0 / 0,501018,2018-08-09 08:51:18:902
-6.86143,-3.39243,9.02667,-5.22286,4.25896,7.12414,-6.6841,-11.7222,-10.64422,-6.10187,-8.63774,2.80038,4836,-30.684,-1.46,-32.417,86.941,-25.74,36.246,5,59.121,,,,NaN,,,,0 / 0,501518,2018-08-09 08:51:19:402
6.21834,0.0036,11.55948,5.41972,1.35666,8.05956,0.45571,-0.00701,1.19046,-0.013,-0.17851,-0.50092,10028,-39.47,6.95,12.379,78.086,-8.011,-31.452,5,48.2216,,,,NaN,,,,0 / 0,502018,2018-08-09 08:51:19:902
-3.26442,-2.64586,5.9489,-2.46638,2.93184,9.02728,-3.37417,-4.12814,-2.72688,-0.45221,2.41846,1.70328,10084,-39.542,-6.474,-17.102,92.888,-25.224,12.857,5,37.4601,,,,NaN,,,,0 / 0,502518,2018-08-09 08:51:20:402
-9.19264,0.21358,17.67972,-7.37055,-0.71876,6.42875,-4.07652,4.93152,8.04368,-1.08139,0.50645,0.25043,14008,-19.836,-3.204,-39.009,94.868,2.838,46.971,5,38.3242,,,,NaN,,,,0 / 0,503019,2018-08-09 08:51:20:903
-6.64369,0.05446,5.75209,-4.12085,3.36118,8.23963,-3.61207,-5.29123,-6.95792,-1.8643,-0.59227,0.65747,13312,-35.399,-8.154,-24.243,97.486,-20.044,26.571,5,45.2842,,,,NaN,,,,0 / 0,503518,2018-08-09 08:51:21:402
-12.53242,-1.25143,14.96387,-8.72449,-2.19691,3.9022,-5.89362,2.86854,8.5343,0.87804,-0.89932,-0.80513,9828,-8.223,14.655,-41.406,72.008,10.925,69.032,5,41.7888,,,,NaN,,,,0 / 0,504019,2018-08-09 08:51:21:903
-8.06802,0.21358,15.70085,-4.45497,1.30444,8.63841,-4.5739,-0.38804,0.68824,-1.48434,0.59401,0.03746,14864,-33.955,-12.93,-24.635,104.881,-13.04,26.575,5,44.6925,,,,NaN,,,,0 / 0,504518,2018-08-09 08:51:22:402
2.25941,0.91826,13.84102,-3.0638,4.29805,8.265,3.51865,-2.36059,4.41998,-0.09341,-1.4487,0.73341,15456,-37.219,2.921,-25.212,80.405,-25.994,20.34,5,43.0462,,,,NaN,,,,0 / 0,505018,2018-08-09 08:51:22:902
-1.1378,2.64468,8.97583,-0.28257,4.60278,8.65476,-2.14734,-0.68992,2.89213,-0.36098,0.06461,0.57948,12020,-42.957,0.494,-11.33,84.07,-27.992,1.87,5,44.2926,,,,NaN,,,,0 / 0,505518,2018-08-09 08:51:23:402
0.92062,3.03113,12.59856,-1.04163,3.16717,9.2225,1.1096,1.70275,1.87752,-1.20418,-0.95573,-0.76195,14924,-42.287,0.262,-14.882,85.801,-21.711,8.429,5,40.3312,,,,NaN,,,,0 / 0,506019,2018-08-09 08:51:23:903
-2.92046,-0.00597,18.73496,-0.56975,1.6839,9.64418,-1.52536,0.25984,2.7927,-1.14226,0.74144,0.81569,13112,-43.469,-5.502,-9.665,97.851,-15.004,-0.581,5,39.2572,,,,NaN,,,,0 / 0,506518,2018-08-09 08:51:24:402
3.28714,-6.78186,16.39298,-0.47672,0.88137,9.75532,2.00797,-2.16235,0.56266,-0.8466,2.23193,0.98958,14132,-43.34,-0.075,-12.52,88.714,-5.156,2.798,5,42.5815,,,,NaN,,,,0 / 0,507018,2018-08-09 08:51:24:902
-25.68815,-16.40639,5.53793,-8.96939,-3.89762,0.72729,-10.52935,-10.63184,-6.39686,-4.95874,5.02135,-3.41127,5684,4.42,-21.977,-40.068,126.666,6.354,60.441,5,40.689,,,,NaN,,,,0 / 0,507518,2018-08-09 08:51:25:402
-18.71129,-9.2327,-1.4892,-5.73037,-7.92105,-0.76825,-12.5219,1.4361,1.38862,1.48035,0.76526,3.42917,3356,32.199,-10.748,-30.869,129.444,53.874,97.636,5,44.3762,,,,NaN,,,,0 / 0,508019,2018-08-09 08:51:25:903
-9.99423,-8.7637,-0.26228,-9.4587,0.10304,-2.58704,0.71801,-8.24364,3.10999,-1.67839,-1.22736,-1.84074,3672,7.652,-38.527,-19.717,150.772,-8.139,108.683,5,50.3689,,,,NaN,,,,0 / 0,508519,2018-08-09 08:51:26:403
-16.19704,-4.53679,0.16187,-7.60696,-6.17668,0.39142,-9.3835,4.93777,-5.7917,-2.13696,0.71414,2.06999,2736,24.765,-24.792,-26.947,144.512,39.039,87.054,5,37.0241,,,,NaN,,,,0 / 0,509019,2018-08-09 08:51:26:903
-14.98865,-8.50648,-9.0206,-9.01481,-1.09187,-3.70288,-0.84903,-8.48812,1.62824,2.58601,-1.37926,-3.23778,3724,17.833,-36.983,-20.265,143.945,-7.996,116.714,5,40.4284,,,,NaN,,,,0 / 0,509519,2018-08-09 08:51:27:403
-20.72006,-12.76392,-2.76875,-5.52052,-7.24955,-3.62468,-15.89306,7.94965,3.96754,-0.68474,-1.84087,4.42711,3288,33.063,-3.703,-30.766,103.425,47.667,123.288,5,44.7343,,,,NaN,,,,0 / 0,510019,2018-08-09 08:51:27:903
-10.82814,-8.03569,-5.80884,-7.77064,-1.17222,-5.86629,0.1837,-7.62378,4.7481,0.61986,-1.53259,-1.70695,3468,16.478,-40.411,-9.193,156.045,-4.794,133.102,5,47.3289,,,,NaN,,,,0 / 0,510520,2018-08-09 08:51:28:404
-17.51787,-8.54954,-2.11313,-7.95264,-5.59473,-1.27474,-6.57872,1.5681,-1.19445,-1.03334,1.77766,3.15244,4008,31.262,-24.361,-21.349,152.939,45.569,88.364,5,39.7038,,,,NaN,,,,0 / 0,511019,2018-08-09 08:51:28:903
-16.92206,-14.33121,0.09067,-9.6664,1.63014,0.27139,5.78665,-15.01086,-5.61374,-1.9818,1.23238,-4.92601,5300,5.945,-14.198,-41.69,106.784,-9.569,88.392,5,45.0129,,,,NaN,,,,0 / 0,511519,2018-08-09 08:51:29:403
-25.64628,-12.95235,-1.11891,-4.55492,-8.20587,-2.84373,-15.77857,4.1252,0.13099,2.96109,4.22395,5.78607,2876,23.071,15.709,-37.108,60.134,62.697,145.576,5,41.5067,,,,NaN,,,,0 / 0,512019,2018-08-09 08:51:29:903
-12.31108,-9.30928,-13.54903,-7.91719,-5.22004,-2.49795,-8.0833,-4.9175,-12.09993,6.41959,-4.81943,-3.49333,3156,27.983,-34.369,2.704,164.565,23.464,120.084,5,47.8263,,,,NaN,,,,0 / 0,512519,2018-08-09 08:51:30:403
-15.42355,-13.5356,3.29048,-5.10177,-6.72695,-2.48476,-12.84321,-6.01769,4.21691,-0.52042,4.34532,4.64336,3696,38.072,-9.46,-16.945,143.168,57.808,102.444,5,39.8291,,,,NaN,,,,0 / 0,513019,2018-08-09 08:51:30:903
-9.07719,-8.44426,0.35448,-8.41477,-3.91483,-3.16797,-0.53439,-4.84617,1.23381,1.65424,-1.04166,-2.09689,3128,24.635,-34.547,4.231,173.123,23.528,110.63,5,43.1843,,,,NaN,,,,0 / 0,513519,2018-08-09 08:51:31:403
-10.45546,-6.47557,5.47632,-8.63074,-4.40815,-1.49963,-3.36409,-4.33654,3.02434,-3.11333,1.23195,1.86922,2864,27.216,-33.098,12.192,196.775,33.307,88.447,5,41.373,,,,NaN,,,,0 / 0,514019,2018-08-09 08:51:31:903
-18.82674,-13.44107,2.96326,-8.79375,-3.9453,-1.80969,-9.4771,-12.98727,1.4108,-0.58191,-1.24528,-2.99751,3264,24.193,-38.634,6.792,182.528,23.723,101.629,5,40.8163,,,,NaN,,,,0 / 0,514519,2018-08-09 08:51:32:403
-11.11407,-15.03529,8.38001,-8.47448,-4.9333,-0.12687,-10.78094,-10.22969,4.76961,-5.27495,1.03465,4.25301,5304,34.644,-26.151,13.422,202.8,43.046,82.5,5,40.1527,,,,NaN,,,,0 / 0,515019,2018-08-09 08:51:32:903
-9.18846,-5.7655,-3.11571,-9.56022,-1.31661,-1.74333,2.22229,-4.33967,2.22762,1.95703,-0.61935,-1.57704,3920,12.007,-40.683,18.011,200.039,7.716,100.334,5,41.9547,,,,NaN,,,,0 / 0,515518,2018-08-09 08:51:33:402
-10.11089,-5.77328,-0.58232,-6.88483,-6.64831,2.13763,-2.4495,1.55427,-4.80227,-1.00829,0.19348,0.15698,3588,16.943,-6.339,29.242,256.236,42.097,68.999,5,41.9182,,,,NaN,,,,0 / 0,516019,2018-08-09 08:51:33:903
-7.57928,-8.98445,-1.43655,-9.22627,-3.15826,-1.03523,2.59709,-4.95538,-0.06819,-0.04536,0.09169,0.65237,3116,18.33,-36.301,20.123,204.375,19.371,95.027,5,43.5818,,,,NaN,,,,0 / 0,516519,2018-08-09 08:51:34:403
-9.99245,-5.69311,-4.75958,-6.53937,-7.15199,1.50202,-3.10765,2.54144,-5.90786,0.19469,-0.4538,-0.1684,3816,35.448,-18.242,20.354,218.85,46.828,77.064,5,47.3987,,,,NaN,,,,0 / 0,517018,2018-08-09 08:51:34:902
-5.6064,-6.87636,0.76784,-9.0207,-2.25551,-3.11608,2.62045,-2.57977,3.97332,-0.23045,0.86136,1.76578,3268,9.219,-40.149,22.173,203.106,19.188,107.583,5,42.7264,,,,NaN,,,,0 / 0,517519,2018-08-09 08:51:35:403
-11.18347,-5.69012,-2.64255,-5.10557,-8.07396,2.21691,-3.44222,3.44928,-3.19509,1.05397,-1.03107,-1.65138,3120,44.394,-17.172,8.214,211.701,55.418,66.529,5,46.8946,,,,NaN,,,,0 / 0,518019,2018-08-09 08:51:35:903
-8.93541,-9.35713,1.57303,-9.22114,-2.31015,-2.40917,1.73195,-4.34577,4.02186,-0.50575,0.33786,2.83662,3356,21.754,-37.318,10.043,186.18,22.83,103.257,5,44.1914,,,,NaN,,,,0 / 0,518519,2018-08-09 08:51:36:403
-12.57669,-6.98643,-1.56038,-6.02129,-7.6373,1.25936,-4.68142,2.18761,-0.85926,1.56668,-0.72685,-3.19563,3072,39.145,-21.597,7.867,193.747,43.429,86.49,5,39.9336,,,,NaN,,,,0 / 0,519018,2018-08-09 08:51:36:902
-10.18985,-13.00917,2.48828,-9.04821,-2.85259,-2.48254,0.72022,-3.75734,3.42986,-2.17931,0.50665,3.15224,3036,16.721,-36.557,18.651,198.37,16.911,105.343,5,54.7629,,,,NaN,,,,0 / 0,519518,2018-08-09 08:51:37:402
-13.38786,-6.48454,-0.87483,-5.56791,-8.06455,-0.36297,-5.34585,1.95316,1.13186,1.5058,-0.45992,-3.49251,3720,42.604,-16.441,2.332,178.968,55.321,93.73,5,55.4158,,,,NaN,,,,0 / 0,520018,2018-08-09 08:51:37:902
-3.76752,-11.82652,0.25458,-8.70799,0.93854,-4.4114,5.14737,-12.88466,5.23926,0.31767,2.02466,4.23651,3904,-1.974,-41.165,17.789,203.127,1.926,110.45,5,54.6071,,,,NaN,,,,0 / 0,520518,2018-08-09 08:51:38:402
-17.58069,-3.31824,-9.91493,-5.0001,-8.19115,2.01853,-12.67101,3.63006,-3.58526,3.04274,-0.05391,-3.51022,3816,40.051,-21.014,8.17,188.579,42.454,92.227,5,60.2126,,,,NaN,,,,0 / 0,521018,2018-08-09 08:51:38:902
-7.31128,-13.84128,0.26894,-9.24259,1.00851,-3.11894,3.68899,-8.65283,2.03935,-1.93436,0.84059,3.08565,4064,-1.636,-45.778,9.727,192.5,-5.903,108.647,5,55.5595,,,,NaN,,,,0 / 0,521519,2018-08-09 08:51:39:403
-20.78946,-1.7635,-3.98372,-4.50165,-8.69279,-0.58383,-10.85057,3.89518,-0.40035,1.1515,-0.89444,-3.17426,4092,41.887,-21.703,-2.782,166.887,51.378,100.516,5,61.4951,,,,NaN,,,,0 / 0,522018,2018-08-09 08:51:39:902
-8.99104,-13.16231,2.07373,-8.78968,1.74695,-3.98246,0.9192,-14.47739,4.11832,0.58199,1.13524,2.51144,4696,-9.105,-47.174,7.973,192.313,-6.759,107.594,5,61.2089,,,,NaN,,,,0 / 0,522519,2018-08-09 08:51:40:403
-17.90132,-0.21295,-8.2543,-3.38547,-9.09017,-1.44144,-14.02513,9.03539,-5.52236,0.29773,-0.32898,-2.21968,3928,48.271,-16.211,3.484,176.628,69.554,97.128,5,59.5765,,,,NaN,,,,0 / 0,523019,2018-08-09 08:51:40:903
-4.07678,-12.51385,1.50961,-8.73669,2.42226,-3.7381,0.52134,-13.63884,3.82798,-0.72037,0.3688,1.28259,4480,-25.381,-44.421,-3.696,187.205,-14.3,113.164,5,58.6412,,,,NaN,,,,0 / 0,523519,2018-08-09 08:51:41:403
-20.82893,-0.76749,-2.65031,-1.97155,-9.53503,-1.16904,-15.51958,4.59784,-0.10363,-0.08488,-0.77206,-2.72261,3676,50.073,-22.403,-15.54,149.489,68.174,105.557,5,49.033,,,,NaN,,,,0 / 0,524019,2018-08-09 08:51:41:903
-5.70091,-12.3972,-3.23476,-8.87918,1.63229,-3.82965,4.22584,-14.42725,1.38251,1.51477,1.0094,2.11641,4884,-27.527,-32.115,-6.412,188.756,-9.581,113.331,5,54.0777,,,,NaN,,,,0 / 0,524519,2018-08-09 08:51:42:403
-15.11726,-3.47018,-8.47803,-3.60761,-9.11861,0.08039,-12.45425,6.36471,-10.19223,1.88251,0.42319,-1.33453,3388,29.64,-42.485,-3.09,177.702,67.005,87.656,5,57.2115,,,,NaN,,,,0 / 0,525019,2018-08-09 08:51:42:903
-5.39343,-12.31944,-3.12349,-8.49806,1.61747,-4.61922,1.81016,-14.32486,1.97568,-0.04314,1.92101,0.99284,4756,-17.734,-20.357,-16.293,166.968,-9.494,118.527,5,42.5088,,,,NaN,,,,0 / 0,525518,2018-08-09 08:51:43:402
-13.56253,-4.36569,-4.33665,-4.38547,-8.68747,-1.21071,-10.14553,7.24271,-7.47941,0.16293,0.3786,0.34268,3880,8.327,-31.079,-12.801,141.069,62.359,105.433,5,46.429,,,,NaN,,,,0 / 0,526018,2018-08-09 08:51:43:902
-4.46802,-11.82771,-0.06786,-9.51005,1.69998,-1.68507,4.89246,-13.66263,0.92956,-0.07591,-0.11172,1.55544,4792,-1.579,-14.758,-4.472,166.908,-8.783,101.011,5,40.6045,,,,NaN,,,,0 / 0,526519,2018-08-09 08:51:44:403
-19.78805,-2.09372,-2.86089,-4.85241,-8.17387,2.41089,-12.93614,6.95183,-9.64473,0.80087,-0.53912,-1.56281,5724,8.252,-4.718,-3.165,191.195,56.001,56.462,5,42.9724,,,,NaN,,,,0 / 0,527018,2018-08-09 08:51:44:902
-9.28596,-10.50928,-1.92589,-9.7525,0.76738,-0.68577,4.92272,-11.52474,1.92415,0.60092,-0.42529,-0.41212,4260,18.028,-22.452,-0.591,172.788,-6.605,94.81,5,39.7949,,,,NaN,,,,0 / 0,527518,2018-08-09 08:51:45:402
-19.03493,-2.27197,-0.31313,-4.07829,-8.89907,0.58696,-12.08969,6.65114,-2.67285,-0.57925,-0.40045,-0.59457,3872,24.397,11.687,-9.158,162.75,65.156,81.81,5,39.7697,,,,NaN,,,,0 / 0,528020,2018-08-09 08:51:45:904
-9.3745,-7.85503,-0.27663,-9.45678,2.06234,-1.57687,1.75452,-9.96779,1.80921,0.56833,0.56143,-0.27103,3648,14.577,-32.292,0.43,174.839,-15.828,99.269,5,41.0159,,,,NaN,,,,0 / 0,528518,2018-08-09 08:51:46:402
-17.94917,-3.50548,-2.54443,-4.51276,-8.6884,0.56305,-12.46026,6.64939,-4.14297,0.66628,0.08842,-1.76071,4772,31.705,6.14,-3.395,188.833,61.806,77.624,5,36.4363,,,,NaN,,,,0 / 0,529018,2018-08-09 08:51:46:902
-5.97908,-12.06102,-0.49797,-9.33302,-2.50881,-1.66463,7.03438,-9.6705,4.18865,1.01834,0.68748,-1.49173,4300,28.786,-17.836,2.975,175.079,14.823,100.113,5,34.512,,,,NaN,,,,0 / 0,529518,2018-08-09 08:51:47:402
-33.02396,3.99423,4.14711,-3.49008,-8.99584,-1.75063,-16.95546,12.52055,-9.29746,-6.77748,-4.74979,-0.05743,4688,27.341,15.195,-6.749,125.89,66.537,116.638,5,36.2876,,,,NaN,,,,0 / 0,530018,2018-08-09 08:51:47:902
-9.03471,-8.07577,-0.77614,-6.39306,3.53253,6.54372,-6.3813,-11.44851,-10.18097,-3.03127,-5.83937,1.92644,5736,-5.952,-27.19,-22.392,139.206,-21.143,81.953,5,55.6432,,,,NaN,,,,0 / 0,530519,2018-08-09 08:51:48:403
-4.47578,1.43271,16.50185,-6.38161,-0.8946,7.39223,2.25138,4.34722,7.90713,-1.09564,-0.14838,0.50679,6200,-8.032,-10.59,-30.939,114.93,4.161,41.154,5,35.5101,,,,NaN,,,,0 / 0,531019,2018-08-09 08:51:48:903
-3.41876,-0.04066,12.51421,-0.69803,0.5909,9.76391,-5.08915,0.09587,-0.84776,-1.23166,-1.34994,1.25856,10796,-26.662,-16.965,-18.248,119.562,-3.454,4.089,5,43.0983,,,,NaN,,,,0 / 0,531518,2018-08-09 08:51:49:402
-3.9745,-0.25064,15.40773,-3.23151,-0.52132,9.24424,1.43685,0.11905,2.04572,-0.17935,0.48711,-1.87862,10508,-22.139,-17.453,-25.371,119.61,-2.789,17.128,5,46.3973,,,,NaN,,,,0 / 0,532019,2018-08-09 08:51:49:903
-3.62155,1.03012,9.67033,-0.79078,1.41877,9.6712,-3.36434,0.01606,2.86697,-1.19928,-0.80627,0.19363,13640,-24.654,-28.082,-15.215,134.667,-8.318,4.675,5,47.9724,,,,NaN,,,,0 / 0,532518,2018-08-09 08:51:50:402
-2.77449,0.42534,16.89667,-2.41145,-0.11922,9.50479,4.23701,0.60316,3.21223,0.80576,-1.37723,-0.3313,10948,-28.667,-10.84,-25.214,107.695,1.306,18.742,5,58.8638,,,,NaN,,,,0 / 0,533018,2018-08-09 08:51:50:902
-1.9077,0.98346,15.42926,-0.31132,1.88305,9.61913,0.13513,0.92002,0.93159,-0.04028,0.04364,0.0228,12152,-37.534,-15.15,-15.199,107.432,-11.071,1.854,5,38.4428,,,,NaN,,,,0 / 0,533519,2018-08-09 08:51:51:403
-1.33522,0.56831,13.33016,-0.8288,1.52754,9.65143,-0.3629,-0.94872,2.63187,-0.49292,-0.48027,0.28566,11652,-38.327,-9.935,-21.892,99.074,-10.812,5.252,5,40.2707,,,,NaN,,,,0 / 0,534022,2018-08-09 08:51:51:906
-1.73601,0.84349,9.97003,-0.27678,1.70343,9.65361,0.05499,0.09607,-0.82612,-1.23085,0.48386,-0.00876,11720,-39.902,-3.372,-21.173,89.304,-10.003,1.642,5,37.7597,,,,NaN,,,,0 / 0,534518,2018-08-09 08:51:52:402
1.40459,-0.4295,11.39137,1.58475,0.78489,9.64587,0.03713,-0.74486,-1.41864,-1.04514,0.08498,-0.27142,14144,-43.089,-5.914,-12.341,93.648,-11.385,-5.936,5,37.1819,,,,NaN,,,,0 / 0,535019,2018-08-09 08:51:52:903
1.22331,3.43849,8.8813,0.68029,2.96004,9.32447,-0.56972,0.45087,1.07808,1.15436,0.35272,0.19505,12516,-41.225,-15.831,-9.579,107.285,-13.466,-4.659,5,40.9111,,,,NaN,,,,0 / 0,535518,2018-08-09 08:51:53:402
-1.55594,3.38406,11.8855,-3.39187,3.83354,8.36479,0.20653,-0.77423,0.02114,-1.29376,1.36493,0.1521,7680,-32.378,-10.458,-27.843,95.349,-23.011,22.072,5,33.547,,,,NaN,,,,0 / 0,536019,2018-08-09 08:51:53:903
-5.29414,4.62175,13.66217,-2.46576,3.81109,8.69287,-2.64877,3.17102,0.45363,-0.95718,-0.23981,-0.29607,7576,-35.756,-20.477,-17.966,109.952,-26.25,14.788,5,33.1549,,,,NaN,,,,0 / 0,536518,2018-08-09 08:51:54:402
-1.34538,3.72444,9.73553,-3.34862,3.17143,8.65443,2.33565,-0.79009,2.87028,-0.94965,0.36331,0.30582,6192,-33.257,-11.09,-25.781,97.287,-22.384,19.733,5,38.6342,,,,NaN,,,,0 / 0,537019,2018-08-09 08:51:54:903
-4.73183,1.76053,18.22467,-2.14324,1.22006,9.49149,-3.1882,-0.1197,-1.06748,-1.46664,-1.00398,0.09467,8428,-34.776,-15.302,-23.486,108.412,-7.147,12.724,5,37.452,,,,NaN,,,,0 / 0,537519,2018-08-09 08:51:55:403
-0.86084,0.88536,17.03903,-0.68211,1.35695,9.68833,1.761,-0.82867,4.38822,-1.02498,-0.66455,-0.65382,8712,-36.847,-14.784,-18.741,108.226,-7.954,4.027,5,39.7127,,,,NaN,,,,0 / 0,538019,2018-08-09 08:51:55:903
-2.72305,3.28656,17.57085,-0.12042,3.43723,9.18375,-3.87983,0.71176,5.93299,-1.0038,0.62924,-0.43616,15400,-31.841,-28.151,-8.974,124.23,-23.691,-2.329,5,37.7326,,,,NaN,,,,0 / 0,538518,2018-08-09 08:51:56:402
-0.36133,3.08377,16.07533,-0.72193,2.70825,9.39758,1.59739,0.52548,2.5436,-2.49207,0.08008,-0.72551,10808,-32.994,-16.653,-16.434,110.31,-16.031,4.393,5,37.3544,,,,NaN,,,,0 / 0,539019,2018-08-09 08:51:56:903
-0.7047,2.44069,9.95569,1.21093,2.67176,9.35766,-3.0252,1.60892,7.00322,1.07129,0.82492,0.92136,14840,-33.212,-20.392,-8.528,116.379,-15.81,-7.373,5,37.492,,,,NaN,,,,0 / 0,539519,2018-08-09 08:51:57:403
6.14536,4.19882,15.46097,2.37329,2.97483,9.03816,1.43496,0.51568,4.12681,-0.45038,-0.30516,0.34389,14176,-37.148,-9.956,-6.543,96.061,-21.817,-12.975,5,40.3644,,,,NaN,,,,0 / 0,540019,2018-08-09 08:51:57:903
2.14575,4.85385,9.52498,0.83227,3.36135,9.17491,-0.46689,1.41512,1.68072,0.58604,0.24522,0.28383,13212,-33.174,-19.211,-7.916,114.384,-17.945,-6.807,5,38.8615,,,,NaN,,,,0 / 0,540519,2018-08-09 08:51:58:403
2.14636,4.84129,6.32996,-1.29447,3.97765,8.86978,-0.1979,-0.25811,5.92732,0.15132,0.57671,0.19078,10024,-30.376,-17.574,-16.171,112.433,-20.264,10.917,5,40.9141,,,,NaN,,,,0 / 0,541019,2018-08-09 08:51:58:903
0.02333,4.73302,6.5519,-2.17221,4.88851,8.21915,-0.17501,0.85838,3.58274,0.56303,0.3851,0.76071,6004,-32.138,-18.179,-14.99,109.702,-29.9,14.804,5,45.3333,,,,NaN,,,,0 / 0,541519,2018-08-09 08:51:59:403
0.2955,2.51785,3.90065,-1.12167,5.46895,8.06243,1.63316,-1.09308,2.70285,0.73082,-0.30313,-0.62981,7376,-32.91,-15.282,-10.503,105.845,-30.641,8.054,5,47.2249,,,,NaN,,,,0 / 0,542018,2018-08-09 08:51:59:902
-1.24667,2.69133,7.67711,-2.05486,4.43964,8.49927,-0.01791,-0.90876,-1.30344,0.19144,-0.14023,-0.382,8412,-31.442,-11.891,-16.356,101.6,-26.918,13.592,5,48.214,,,,NaN,,,,0 / 0,542518,2018-08-09 08:52:00:402
-1.13422,5.14818,10.69626,-2.10782,4.14805,8.63256,0.11208,1.42746,-0.83743,-0.82462,-0.19867,-0.6188,9372,-31.406,-16.98,-15.564,108.231,-27.947,13.681,5,49.911,,,,NaN,,,,0 / 0,543018,2018-08-09 08:52:00:902
-0.9063,2.72365,10.94092,-2.34613,3.75822,8.74882,1.96905,1.69699,1.54773,-0.89323,0.17294,0.06516,5572,-31.969,-4.013,-22.116,88.009,-22.534,15.012,5,53.9361,,,,NaN,,,,0 / 0,543519,2018-08-09 08:52:01:403
-1.78326,0.93022,10.89127,-0.35174,2.17609,9.55569,-0.02465,-0.01409,-0.66816,-0.42471,-0.6554,-1.06535,8540,-38.054,-2.016,-15.253,88.415,-12.821,2.108,5,55.8783,,,,NaN,,,,0 / 0,544018,2018-08-09 08:52:01:902
-3.06702,0.29492,11.03365,-1.19974,0.96914,9.68462,-3.92061,1.04816,1.01439,0.46652,-0.9205,0.70613,11384,-38.493,-4.327,-18.835,93.684,-5.671,7.062,5,57.6746,,,,NaN,,,,0 / 0,544518,2018-08-09 08:52:02:402
-1.25804,0.43073,9.19775,-1.51003,1.7021,9.53903,1.64888,0.64532,1.41204,0.81573,-0.7908,-0.54897,9604,-37.709,-1.338,-19.376,88.764,-8.421,9.133,5,54.5487,,,,NaN,,,,0 / 0,545019,2018-08-09 08:52:02:903
-0.74419,2.13501,7.60234,-1.87183,3.87137,8.81358,-1.32196,-1.09528,-0.80162,0.37468,-1.02638,0.55383,6220,-37.428,-3.703,-20.602,90.019,-20.569,15.123,5,39.9184,,,,NaN,,,,0 / 0,545519,2018-08-09 08:52:03:403
-0.96432,1.82394,5.8837,-2.78472,3.03418,8.89997,2.16788,-0.49855,-1.95469,0.30994,0.02061,-0.32967,6668,-36.455,-5.714,-24.779,92.259,-18.023,17.374,5,38.8793,,,,NaN,,,,0 / 0,546019,2018-08-09 08:52:03:903
-2.53581,1.87718,7.42169,-2.8641,2.98196,8.89242,0.43883,-1.15351,0.31059,0.73042,-0.02377,0.71164,6056,-35.651,-1.175,-28.246,86.134,-15.607,19.408,5,36.4456,,,,NaN,,,,0 / 0,546518,2018-08-09 08:52:04:402
-0.40799,2.69493,3.68648,-3.18785,3.72859,8.4915,4.20411,-0.75686,-1.08822,0.91835,0.39774,-0.1792,6064,-35.878,-8.904,-29.565,93.499,-20.174,18.882,5,36.8969,,,,NaN,,,,0 / 0,547019,2018-08-09 08:52:04:903
-2.75116,1.67081,6.35509,-2.78516,3.21111,8.83754,0.1512,-0.81206,-3.67113,0.04727,0.15399,0.75256,6208,-36.732,-7.376,-31.01,90.738,-19.114,17.492,5,35.5873,,,,NaN,,,,0 / 0,547519,2018-08-09 08:52:05:403
-3.21536,3.78725,4.71541,-4.04962,3.05399,8.3931,1.88294,-1.582,-2.93714,0.82306,-0.071,0.04581,5548,-31.177,-9.375,-37.575,92.692,-18.145,25.757,5,35.3533,,,,NaN,,,,0 / 0,548019,2018-08-09 08:52:05:903
-4.54459,2.37369,4.59636,-5.17449,3.23759,7.67549,-0.66925,-0.50721,0.29464,1.01651,0.02469,0.35652,5232,-25.246,-11.2,-38.232,97.298,-16.778,33.428,5,33.8744,,,,NaN,,,,0 / 0,548519,2018-08-09 08:52:06:403
-4.81497,2.69913,5.94652,-5.15469,2.53005,7.94974,2.86102,0.07624,-3.95546,0.11203,-0.09503,-0.45285,4708,-24.918,-12.73,-36.491,101.532,-14.951,32.96,5,36.3723,,,,NaN,,,,0 / 0,549018,2018-08-09 08:52:06:902
-1.12105,5.03331,9.90305,-3.85754,2.85422,8.55238,-0.117,-1.19286,0.73037,1.16861,-0.90015,0.41313,6656,-32.709,-15.807,-28.824,105.39,-16.921,24.278,5,35.7401,,,,NaN,,,,0 / 0,549518,2018-08-09 08:52:07:402
0.18663,6.25186,6.43643,-1.49008,4.73379,8.45821,0.95667,-0.18996,-2.28522,0.49422,-0.76941,0.10179,11164,-37.573,-22.922,-14.455,114.236,-26.05,11.709,5,36.6697,,,,NaN,,,,0 / 0,550018,2018-08-09 08:52:07:902
